string,string,string,string,string,string,string
id,author_id,title,content,yunlv_rule,author,dynasty
253633,9681,送楊司戶,德大拙於用，數奇真可憐。|民曹清到骨，雞肋受尊拳。|謾失塞翁馬，終還子敬氈。|桂林羅雋士，安穩泛紅蓮。,仄仄仄平仄，仄平平仄平。|平平平仄仄，平仄仄平平。|仄仄仄平仄，平平仄仄平。|仄平平仄仄，平仄仄平平。,邢凱,S
253634,9681,辛卯上提刑平寇歌,陳公籌策今子房，衣綉持斧征南方。|親督貔貅效深入，悉孛狗鼠無留藏。|二帥宣威既電擊，羣校賈勇爭奮揚。|束身來降三百寨，所餘一二猶陸梁。|平固恃險連百丈，僭擬官號熊與張。|一朝駢首俱就縛，是謂擒賊先擒王。|捷書夜至連清晝，不聞傳箭赤白囊。|駸駸良民皆安堵，憧憧道路多行商。|妖氛頓掃賣刀劍，祥風初扇催耕桑。|紹定四年調玉燭，薰蒸六合爲金穰。|第功行封先指授，凌青遡紫將翱翔。|元戎煌煌賜紫軸，裨將一一露龍光。|振旅歸來神螺岡，笳鼓競飛聲洋洋。|櫜弓載戢綠沈鎗，旄頭星滅漢道昌。|雅宜飲至滿浮觴，細柳烟籠春晝長。,平平平仄平仄平，○仄平仄平平平。|○仄平平仄○仄，仄仄仄仄平○○。|仄仄平平仄仄仄，平仄仄仄平仄平。|仄平平○○仄仄，仄平仄仄○仄平。|平仄仄仄平仄仄，仄仄平○平仄○。|仄平平仄平仄仄，仄仄平仄平平○。|仄平仄仄平平仄，仄○○仄仄仄平。|平平平平平平仄，○○仄仄平○平。|平平仄仄仄平仄，平平平○平平平。|仄仄仄平○仄仄，平平仄仄平平○。|仄平○○平仄仄，平平仄仄○平平。|平平平平仄仄仄，平○仄仄仄平平。|仄仄平平平平平，平仄仄平平平平。|平平仄仄仄○平，○平平仄仄仄平。|仄平仄仄仄平平，仄仄平○平仄○。,邢凱,S
253635,9681,上丞相平淮頌,皇矣聖宋，立國以仁。|兼愛南北，爰暨介鱗。|蠢茲逆全，假義倈臣。|給以餽餫，列之簪紳。|鷹飽別敭，浸無忌憚。|邊臣戕賊，居民塗炭。|據我鹽城，喻口植幹。|繼逼海陵，恣爲泮奐。|璽書飛下，皇威赫然。|聲罪致討，忿激普天。|許之節鋮，副以金錢。|奮忠效命，誰不爭先。|粵有世臣，虜使元帥。|羅致英才，虓將雲會。|賈勇摧鋒，前無堅對。|逆全授首，維陽城外。|昔平淮蔡，惟斷成功。|至平澤潞，伐謀羣雄。|聖君賢相，視昔則同。|山陽腥膻，一洗而空。|鉅姦伏誅，殊方仰德。|鯨波不驚，狼烟永息。|男耕女桑，四民安職。|玉燭既調，金穰可必。|聖君賢相，益固本根。|廣求民瘼，博盡忠言。|屏除貪吏，澄浴治源。|狂謀不起，國勢常尊。|一介微官，嘗玷策府。|頌我君相，或占古語。|於萬斯年，受天之祜。|錫公純嘏，眉壽保魯。,平仄仄仄，仄仄仄平。|○仄平仄，平仄仄平。|仄平仄平，仄仄？平。|仄仄仄仄，仄平平平。|平仄仄平，○平仄仄。|平平平仄，平平平仄。|仄仄仄平，平仄仄仄。|仄仄仄平，仄平仄仄。|仄平平仄，平平仄平。|平仄仄仄，仄仄仄平。|仄平仄？，仄仄平○。|仄平仄仄，平仄平平。|仄仄仄平，仄仄平仄。|平仄平平，平○平仄。|仄仄平平，平平平仄。|仄平仄仄，平平平仄。|仄平平仄，平仄平平。|仄平仄仄，仄平平平。|仄平平○，仄仄仄平。|平平平平，仄仄平○。|仄平仄平，平平仄仄。|平平仄平，平平仄仄。|平平仄平，仄平平仄。|仄仄仄○，平○仄仄。|仄平平○，仄仄仄平。|仄平平仄，仄仄平平。|○○平仄，平仄仄平。|平平仄仄，仄仄平平。|仄仄平平，平仄仄仄。|仄仄平○，仄○仄仄。|平仄平平，仄平平仄。|仄平○仄，平仄仄仄。,邢凱,S
253636,9682,菘圃,林塘草樹接江干，一日三回涉圃看。|柴戶反關生事了，晚菘種盡雨漫漫。,平平仄仄仄平平，仄仄○○仄仄○。|○仄仄平平仄○，仄平仄仄仄仄仄。,豐翔,S
253637,9683,句,冰玉詞新吐，塵埃氣不留。,平仄平平仄，平平仄仄○。,朱晉,S
253638,9684,題會江驛,高閣盈千尺，征人借一棲。|水連天上下，山會浙東西。|炊甑榮枯幻，浮雲出處齊。|感時心欲醉，風雨更凄迷。,平仄平平仄，平平仄仄平。|仄平平仄仄，平仄仄平平。|平仄平平仄，平平仄仄平。|仄平平仄仄，平仄仄平平。,徐清叟,S
253639,9684,和高廟浄明院梅巖御製韵二首  其一,千年奎畫照蒼霞，酬唱官梅竹外斜。|恭想皇靈天闕上，歸疆猶惜洛陽花。,平平平仄仄平平，平仄平平仄仄平。|平仄平平平仄仄，平平仄仄仄平平。,徐清叟,S
253640,9684,和高廟浄明院梅巖御製韵二首  其二,偶因祀事訪丹霞，寺古山深石徑斜。|衝凍細尋梅信息，枝頭喜見狀元花。,仄平仄仄仄平平，仄仄平平仄仄平。|平仄仄平平仄仄，平平仄仄仄平平。,徐清叟,S
253641,9684,贈建寧妓唐玉,上國新行巧樣花，一枝聊插鬢雲斜。|嬌羞未肯從郎意，故把芳容半面遮。,仄仄平平仄仄平，仄平平仄仄平平。|平平仄仄平平仄，仄仄平平仄仄平。,徐清叟,S
253642,9684,癸丑十月二日上天竺寺祈晴,金泥滑滑濺雕鞍，虔走禋祠謁宰官。|積雨水添湖面闊，久陰雲護嶺頭寒。|妨收是處田家苦，開霽何時后土乾。|現出日光須佛力，少令憂國寸心寬。,平平仄仄仄平平，平仄平平仄仄平。|仄仄仄平平仄仄，仄平平仄仄平平。|平平仄仄平平仄，平仄平平仄仄平。|仄仄仄平平仄仄，仄仄平仄仄平平。,徐清叟,S
253643,9684,寄賈平章,撲面京塵鬢影華，杜鵑聲底客思家。|久陪宰相堂中食，五拜夫人廟裏花。|和氣薰蒸由地主，孤根容易發天葩。|雙壺走迸慳瓊報，聊寄頭綱六餠茶。,仄仄平平仄仄平，仄平平仄仄平平。|仄平仄仄平平仄，仄仄平平仄仄平。|仄仄平平平仄仄，平平平仄仄平平。|平平仄仄平平仄，平仄平平仄仄平。,徐清叟,S
253644,9684,贈常庵江羽士,九曲溪頭活計，三生石上精魂。|沓沓閒雲何處，空山明月啼猿。,仄仄平平仄仄，○平仄仄平平。|仄仄○平平仄，○平平仄平平。,徐清叟,S
253645,9685,牡丹,姚魏從來洛下誇，千金不惜買繁華。|今年底事花能賤，緣是宮中不賞花。,平仄平平仄仄平，平平仄仄仄平平。|平平仄仄平平仄，仄仄平平仄仄平。,徐榮叟,S
253646,9685,瓊花,瓊甤走送寶瓶花，愧乏詩情用拜嘉。|一種清香來月殿，十分雅態出仙家。|細看后土春冰薄，未覺劉郎日影斜。|擬跨胎禽塵幾隔，珠簾十里自繁華。,平平仄仄仄平平，仄仄平平仄仄平。|仄仄平平平仄仄，仄平仄仄仄平平。|仄平仄仄平平仄，仄仄平平仄仄平。|仄仄平平平仄仄，平平仄仄仄平平。,徐榮叟,S
253647,9685,茶,官焙春綠入貢時，擔頭獵獵小黄旗。|甘香不數嘗陽羨，密侍天顔喜可知。,平仄平仄仄仄平，平平仄仄仄平平。|平平仄仄平平仄，仄仄平平仄仄平。,徐榮叟,S
253648,9685,題月山新居,寵任辭樞極，新居卜月山。|人從生處樂，天與老來閑。|翠擁千峯秀，羅縈一水灣。|佳哉得真樂，恨不早知還。,仄平平平仄，平平仄仄平。|平○平仄仄，平仄仄平平。|仄仄平平仄，平平仄仄平。|平平仄平仄，仄仄仄平平。,徐榮叟,S
253649,9685,贈常庵江羽士,曾跨金牛入帝鄉，歸裝金薤富琳瑯。|喚回客枕邯鄲夢，澗草巖花亦自香。,平仄平平仄仄平，平平平仄仄平平。|仄平仄仄平平仄，仄仄平平仄仄平。,徐榮叟,S
253650,9686,甲戌廷對後到洞霄丙戌假守新安又得寄徑成詩紀游,憶昔尋幽興未終，重來洞府訪仙翁。|十年塵世身將隠，千年華陽路暗通。|山水只如前日好，松杉似與老人同。|明朝又入黄塵去，回首青山一夢中。,仄仄平平仄仄平，平平仄仄仄平平。|仄平平仄平平仄，平平平平仄仄平。|平仄仄平平仄仄，平平仄仄仄平平。|平平仄仄平平仄，仄仄平平仄仄平。,汪立中,S
253651,9686,遊洞霄,洞天福地萃名山，我喜登臨昔所慳。|五殿香嚴如在帝，九山青鎖若爲關。|巖前鳴鳳當年事，野外驤龍反掌間。|自顧武夷香火吏，真祠夢想不容攀。,仄平仄仄仄平平，仄仄平平仄仄平。|仄仄平平平仄仄，仄平平仄仄平平。|平平平仄平平仄，仄仄平平仄仄平。|仄仄仄平平仄仄，平平仄仄仄平平。,汪立中,S
253652,9686,題寶方洞,籃輿郊上綠陰迷，七十一峯雲際齊。|我住四窗誇勝境，今觀八洞恍真棲。|碧簪挺特地如拔，乳竇玲瓏步可携。|千里客愁爲銷盡，茶香書外好鶑啼。,平平平仄仄平平，仄仄仄平平仄平。|仄仄仄平平仄仄，平平仄仄仄平平。|仄平仄仄仄平仄，仄仄平平仄仄平。|平仄仄平平平仄，平平平仄仄平平。,汪立中,S
253653,9687,月夜懷林叔剛,凉生秋雨霽，華月上疏林。|因聽落葉響，稍知秋意深。|芳歲倏已徂，白髮鬢邊侵。|故人渺何許，日夜懷徽音。|無由親蘭藻，何以慰沖襟。|雲中徒矯首，露下空長吟。,平平平仄仄，平仄仄○平。|平○仄仄仄，仄平平仄○。|平仄仄仄平，仄仄仄平平。|仄平仄平仄，仄仄平平平。|平平○平仄，平仄仄平平。|平○平仄仄，仄仄○○○。,梁該,S
253654,9688,以廬山三疊泉寄張宗瑞,九疊峯頭一道泉，分明來處與雲連。|幾人競賞飛流勝，今日方知至味全。|鴻漸但嘗唐代水，涪翁不到紹熙年。|從茲康谷宜居二，試問真巖老詠仙。,仄仄平平仄仄平，平平平仄仄平平。|仄平仄仄平平仄，平仄平平仄仄平。|平仄仄平平仄仄，平平仄仄仄平平。|平平平仄平平仄，仄仄平平仄仄平。,湯巾,S
253655,9689,樵川郊行,避人忘井邑，耽靜步郊原。|落葉風能掃，寒花霜更繁。|山空樵響答，灘淺榜聲喧。|願結山陽伴，長年此灌園。,仄平仄仄仄，平仄仄平平。|仄仄平平仄，平平平仄平。|平平平仄仄，仄仄仄平平。|仄仄平平仄，平平仄仄平。,李方子,S
253656,9690,過東吳,出郭乘清興，扁舟一迅風。|山光真黛比，水色與天同。|宿鷺班班白，寒楓處處紅。|誰知吾勝概，名冠甬句東。,仄仄仄平平，平平仄仄平。|平平平仄仄，仄仄仄平平。|仄仄平平仄，平平仄仄平。|平平平仄仄，平仄仄仄平。,史彌應,S
253657,9690,小春見梅,孤根十月已先溫，不待春風破玉痕。|冷豔一枝何處見，竹邊池閣水邊村。,平平仄仄仄平平，仄仄平平仄仄平。|仄仄仄平平仄仄，仄平平仄仄平平。,史彌應,S
253658,9691,山行,遠岫依依落照，平林隠隠疏鐘。|獨跨蹇馿歸去，梅花一笑相逢。,仄仄平平仄仄，平平仄仄○平。|仄仄○平平仄，平平仄仄○平。,杜東,S
253659,9691,綠珠,以色危身豈不知，甘心死別不生離。|樓前甲士紛如雪，正是花飛玉碎時。,仄仄平平仄仄平，平平仄仄仄平平。|平平仄仄平平仄，仄仄平平仄仄平。,杜東,S
253660,9691,平山堂,平山堂下水雲重，孤笛凄凉淡月中。|不見龍蛇飛素壁，只餘狐兔戍離宮。|仙翁已逐風流盡，世事俱隨夢幻空。|廣武無人同此意，慨然止有淚臨風。,平平平仄仄平平，平仄平平仄仄平。|仄仄平平平仄仄，仄平平仄仄平平。|平平仄仄平平仄，仄仄平平仄仄平。|仄仄平平平仄仄，仄平仄仄仄平平。,杜東,S
253661,9692,括溪停舟,樹古半成槎，溪邊歷歷斜。|寒林欲無路，小塢不多家。|去客背流葉，停舟見暮鴉。|朝朝省秋水，頻減一痕沙。,仄仄仄平平，平平仄仄平。|平平仄平仄，仄平仄平平。|仄仄仄平仄，平平仄仄平。|平平仄平仄，平仄仄平平。,趙汝迕,S
253662,9692,四聖觀納凉,林宮暑自薄，短簟逸人眠。|樹繫來時馬，風移聽處蟬。|藥童清入畫，道士默如禪。|忽憶山中雪，瘦梅逋老阡。,平平仄仄仄，仄仄仄平平。|仄仄平平仄，平平仄仄平。|仄平平仄仄，仄仄仄平平。|仄仄平平仄，仄平平仄平。,趙汝迕,S
253663,9692,哭趙蹈中,族老今爲海內憐，清名多是布衣傳。|一封表乞從師郡，千里神寒覓句年。|水鏡照人前日政，雨絲吹旐別時船。|離家憶值梅初白，梅未成陰失此賢。,仄仄平平仄仄平，平平平仄仄平平。|仄平仄仄平平仄，平仄平平仄仄平。|仄仄仄平平仄仄，仄平仄仄仄平平。|平平仄仄平平仄，平仄平平仄仄平。,趙汝迕,S
253664,9692,句  其一,何用長堤柳，將眉與世顰。,平仄○平仄，○平仄仄平。,趙汝迕,S
253665,9692,句  其二,夜雨梧桐王子府，春風楊柳相公橋。,仄仄平平○仄仄，平平平仄○平平。,趙汝迕,S
253666,9693,寄趙叔魯,相知言莫盡，別後意如何。|命笑春冰薄，愁因夜雨多。|全家寓京國，無地着吟哦。|會得窮通理，從余緝薜蘿。,平平平仄仄，仄仄仄平平。|仄仄平平仄，平平仄仄平。|平平仄平仄，平仄仄平平。|仄仄平平仄，平平仄仄平。,戴師古,S
253667,9694,重建神秀樓追和忠定公韻,維茲城南樓，廢興端有時。|昔我忠定公，樓成旋西歸。|拜廳慚匪肖，易麾繇好溪。|循環六十載，烏兔驚梭飛。|吁嗟古雉堞，巨浸墮藩籬。|陶甓既還舊，更創如有期。|歲事喜中稔，度材授工師。|非敢侈輪奐，聊爾遵先規。|江山展圖畫，欄檻倚晴暉。|肯堂久在念，今我身則夷。|遼鶴去不返，遺墨猶淋漓。|一時賸篇詠，皆表而出之。|登眺惟疇昔，未覺此舉非。|落成燈火夜，萬點天星移。|潮生月在浦，酒闌風滿衣。|幸繼前人躅，敬和前人詞。|斯樓儻不朽，庶慰蒸湘悲。,平平平平平，仄○平仄平。|仄仄平仄平，平平平平平。|仄平平仄仄，仄平○仄平。|平平仄仄仄，平仄平平平。|平平仄仄仄，仄○○平平。|平仄仄平仄，○仄○仄○。|仄仄仄○仄，仄平仄平平。|平仄仄平仄，平仄平平平。|平平仄平仄，平仄仄平平。|仄平仄仄仄，平仄平仄平。|平仄仄仄仄，○仄○平平。|仄平仄平仄，平仄平仄平。|平仄平平仄，仄仄仄仄平。|仄平平仄仄，仄仄平平平。|平平仄仄仄，仄平平仄○。|仄仄平平仄，仄○平平平。|平平仄仄仄，仄仄平平平。,趙必愿,S
253668,9694,秋高亭,秋空何太高，秋風何太清。|秋露何太皎，秋月何太明。|秋山有素期，秋水莫間盟。|力此久病身，試上高高亭。|上欲駕扶摇，下欲跳清泠。|手持紫玉簫，跨鵬或騎鯨。|時吹復時止，霄壤隨縱橫。|回首天上人，見我呼友生。|我言你能許我三百六旬無一日之不秋，則我亦許你從此爲逍遥之朋。,平○平仄平，平平平仄平。|平仄平仄仄，平仄平仄平。|平平仄仄○，平仄仄○○。|仄仄仄仄平，仄仄平平平。|仄仄仄平平，仄仄平平平。|仄平仄仄平，仄平仄○平。|平○仄平仄，平仄平仄○。|○仄平仄平，仄仄平仄平。|仄平仄平仄仄○仄仄平平仄仄平仄平，仄仄仄仄仄○仄平平平平平。,趙必愿,S
253669,9695,山月池,池底看明月，明月在山頭。|清光連上下，分作兩輪秋。,平仄平平仄，平仄仄平平。|平平平仄仄，仄仄仄平平。,朱應龍,S
253670,9695,菊坡,口有綺語債，長詠菊坡詩。|最好重陽景，雞肥酒熟時。,仄仄仄仄仄，○仄仄平平。|仄仄○平仄，平平仄仄平。,朱應龍,S
253671,9696,勸農和江萬里韻,年來兵餉瘠吾農，天遣仁侯作歲豐。|燕寢晝清塵不到，螺江春滿澤無窮。|詩陶幽雅熙熙俗，文續周書噩噩風。|別乘自憐無鍤地，勸耕却得到山中。,平平平仄仄平平，平仄平平仄仄平。|仄仄仄平平仄仄，平平平仄仄平平。|平平平仄平平仄，平仄平平仄仄平。|仄仄仄平平仄仄，仄平仄仄仄平平。,劉崇卿,S
253672,9697,卧龍潭,半巖欲墮潭渚深，晝陽不到午陰陰。|洞簫一曲瑶笙斷，千山萬山雲水沉。,仄平仄○平仄○，仄平仄仄仄平平。|仄平仄仄平平仄，平平仄平平仄平。,陳範,S
253673,9697,句,倘來軒冕心無必，見在詩書足自娛。,？平平仄平平仄，仄仄平平仄仄平。,陳範,S
253674,9698,題松風館,一壑蕭然萬里間，此身落得似雲閒。|蹁躚野鶴身同逸，來往樵人語不關。|瑶草茂時春淡蕩，亂溪交處水潺湲。|偶懷知己携琴去，十里松風未出山。,仄仄平平仄仄平，仄平仄仄仄平平。|平平仄仄平平仄，平仄平平仄仄平。|平仄仄平平仄仄，仄平平仄仄平平。|仄平平仄平平仄，仄仄平平仄仄平。,鄭魏珽,S
